Participant,TimeStamp,Order,Task,Forehead Temp,Nasal Temp
8,79,Video,boring,37.1,36.5
8,80,Video,boring,37.1,36.4
8,81,Video,boring,37.1,36.6
8,82,Video,boring,37,36.3
8,83,Video,boring,37.1,36.3
8,84,Video,boring,37.2,36.3
8,85,Video,boring,37.1,36.5
8,86,Video,boring,37.1,36.3
8,87,Video,boring,37.1,36.3
8,88,Video,boring,37.2,36.5
8,89,Video,boring,37.2,36.3
8,90,Video,boring,37.2,36.3
8,1,Stroop,level 4,37.1,35.5
8,2,Stroop,level 4,37.2,35.4
8,3,Stroop,level 4,37.1,35.3
8,4,Stroop,level 4,37.1,35.4
8,5,Stroop,level 4,37.2,35.3
8,6,Stroop,level 4,37.1,35.8
8,7,Stroop,level 4,37.2,35.1
8,8,Stroop,level 4,37.1,34.9
8,9,Stroop,level 4,37.1,35.6
8,10,Stroop,level 4,37.2,35.2
8,11,Stroop,level 4,37.1,35
8,12,Stroop,level 4,37.1,35.5
8,13,Stroop,level 4,37.1,35.5
8,14,Stroop,level 4,37.1,34.9
8,15,Stroop,level 4,37.1,35.4
8,16,Stroop,level 4,37.2,35
8,17,Stroop,level 4,37.1,35.6
8,18,Stroop,level 4,37.2,35.5
8,19,Stroop,level 4,37,35.1
8,20,Stroop,level 4,37.2,34.9
8,21,Stroop,level 4,37.2,36
8,22,Stroop,level 4,37.2,35.3
8,23,Stroop,level 4,37.2,35.6
8,24,Stroop,level 4,37.2,35.4
8,25,Stroop,level 4,37.2,35.5
8,26,Stroop,level 4,37.2,35.4
8,27,Stroop,level 4,37.1,35.4
8,28,Stroop,level 4,37.2,35.6
8,29,Stroop,level 4,37.1,35.4
8,30,Stroop,level 4,37.2,35.7
8,31,Stroop,level 4,37.2,35.6
8,32,Stroop,level 4,37.1,35.7
8,33,Stroop,level 4,37.2,35.3
8,34,Stroop,level 4,37.2,35.6
8,35,Stroop,level 4,37.3,35.4
8,36,Stroop,level 4,37.2,35.5
8,37,Stroop,level 4,37.1,35
8,38,Stroop,level 4,37.1,35.4
8,39,Stroop,level 4,37.1,35.1
8,40,Stroop,level 4,37.1,35.7
8,41,Stroop,level 4,37.1,35
8,42,Stroop,level 4,37.1,35.3
8,43,Stroop,level 4,37.1,35.5
8,44,Stroop,level 4,37,35.3
8,45,Stroop,level 4,37,35
8,46,Stroop,level 4,37,35.2
8,47,Stroop,level 4,37.1,34.9
8,48,Stroop,level 4,37.2,35.8
8,49,Stroop,level 4,37,34.9
8,50,Stroop,level 4,37.1,35.5
8,51,Stroop,level 4,37.1,35.5
8,52,Stroop,level 4,37,35
8,53,Stroop,level 4,37.1,35
8,54,Stroop,level 4,37.1,35.3
8,55,Stroop,level 4,37.5,35.4
8,56,Stroop,level 4,37.2,35.5
8,57,Stroop,level 4,37.5,35.6
8,58,Stroop,level 4,37.1,35.6
8,59,Stroop,level 4,37.1,35.5
8,60,Stroop,level 4,37.7,35.5
8,61,Stroop,level 4,37.5,35.5
8,62,Stroop,level 4,37.6,35.5
8,63,Stroop,level 4,37.5,35
8,64,Stroop,level 4,37.6,35.5
8,65,Stroop,level 4,37.4,35.5
8,66,Stroop,level 4,37.5,34.9
8,67,Stroop,level 4,37.9,35
8,68,Stroop,level 4,37.5,35.4
8,69,Stroop,level 4,37.5,35.4
8,70,Stroop,level 4,37.9,34.9
8,71,Stroop,level 4,37.5,35
8,72,Stroop,level 4,37.4,35.3
8,73,Stroop,level 4,37.5,35.5
8,74,Stroop,level 4,37.5,35.5
8,75,Stroop,level 4,37.4,35.5
8,76,Stroop,level 4,37.5,35.4
8,77,Stroop,level 4,37.9,35.6
8,78,Stroop,level 4,37.4,35.5
8,79,Stroop,level 4,37.4,35.7
8,80,Stroop,level 4,37.3,35
8,81,Stroop,level 4,37.5,35.6
8,82,Stroop,level 4,37.3,35.6
8,83,Stroop,level 4,37.5,35.1
8,84,Stroop,level 4,37.5,35.6
8,85,Stroop,level 4,37.5,35.6
8,86,Stroop,level 4,37.6,35.3
8,87,Stroop,level 4,37.5,35.2
8,88,Stroop,level 4,37.3,35.2
8,89,Stroop,level 4,37.5,35.2
8,90,Stroop,level 4,37.4,35.3
8,1,Stroop,level 1,37.1,37.1
8,2,Stroop,level 1,37.1,37
8,3,Stroop,level 1,37.1,37.1
8,4,Stroop,level 1,37.1,36.9
8,5,Stroop,level 1,37.1,36.7
8,6,Stroop,level 1,37.1,36.8
8,7,Stroop,level 1,37,36.8
8,8,Stroop,level 1,37.1,37
8,9,Stroop,level 1,-,-
8,10,Stroop,level 1,37,37
8,11,Stroop,level 1,-,-
8,12,Stroop,level 1,-,-
8,13,Stroop,level 1,-,-
8,14,Stroop,level 1,37,36.7
8,15,Stroop,level 1,37,36.8
8,16,Stroop,level 1,37,37
8,17,Stroop,level 1,37,36.8
8,18,Stroop,level 1,37.1,36.8
8,19,Stroop,level 1,37.1,36.9
8,20,Stroop,level 1,37,36.9
8,21,Stroop,level 1,37.1,37.1
8,22,Stroop,level 1,36.9,37.1
8,23,Stroop,level 1,37,36.9
8,24,Stroop,level 1,37.2,36.9
8,25,Stroop,level 1,37.1,36.9
8,26,Stroop,level 1,37,36.8
8,27,Stroop,level 1,37.1,36.5
8,28,Stroop,level 1,37.1,36.8
8,29,Stroop,level 1,37,36.9
8,30,Stroop,level 1,37.2,36.7
8,31,Stroop,level 1,37.2,36.9
8,32,Stroop,level 1,37.1,36.6
8,33,Stroop,level 1,37.1,36.3
8,34,Stroop,level 1,37.1,36.8
8,35,Stroop,level 1,37.1,36.7
8,36,Stroop,level 1,37.2,36.7
8,37,Stroop,level 1,37.2,36.6
8,38,Stroop,level 1,37.1,36.5
8,39,Stroop,level 1,37.2,36.7
8,40,Stroop,level 1,37.1,36.7
8,41,Stroop,level 1,37,36.5
8,42,Stroop,level 1,37,36.4
8,43,Stroop,level 1,37,36.6
8,44,Stroop,level 1,37,36.5
8,45,Stroop,level 1,37,36.4
8,46,Stroop,level 1,37,36.2
8,47,Stroop,level 1,37,36.2
8,48,Stroop,level 1,37.1,36.2
8,49,Stroop,level 1,37,36.1
8,50,Stroop,level 1,37,36.1
8,51,Stroop,level 1,37.1,36.4
8,52,Stroop,level 1,36.8,36.1
8,53,Stroop,level 1,37,36.3
8,54,Stroop,level 1,37,36.1
8,55,Stroop,level 1,37,36.1
8,56,Stroop,level 1,37,36.2
8,57,Stroop,level 1,37.1,35.9
8,58,Stroop,level 1,37,36
8,59,Stroop,level 1,37.1,36.2
8,60,Stroop,level 1,37,36.5
8,61,Stroop,level 1,37.1,36.4
8,62,Stroop,level 1,37,36.5
8,63,Stroop,level 1,37,36.3
8,64,Stroop,level 1,37,36.3
8,65,Stroop,level 1,37,36.2
8,66,Stroop,level 1,37.1,36.5
8,67,Stroop,level 1,37,36.2
8,68,Stroop,level 1,36.9,36.3
8,69,Stroop,level 1,37,36.3
8,70,Stroop,level 1,37,36.3
8,71,Stroop,level 1,37,36.5
8,72,Stroop,level 1,37,36.2
8,73,Stroop,level 1,37.1,36.5
8,74,Stroop,level 1,37,36.2
8,75,Stroop,level 1,37.1,36.3
8,76,Stroop,level 1,37.1,36.3
8,77,Stroop,level 1,37.1,36.3
8,78,Stroop,level 1,37.2,36.3
8,79,Stroop,level 1,37,36.3
8,80,Stroop,level 1,37.2,36.3
8,81,Stroop,level 1,37.1,36.5
8,82,Stroop,level 1,37.1,36.3
8,83,Stroop,level 1,37.1,36.3
8,84,Stroop,level 1,37.1,36.2
8,85,Stroop,level 1,37.1,36.3
8,86,Stroop,level 1,37.1,36.2
8,87,Stroop,level 1,37.1,36.3
8,88,Stroop,level 1,37.1,36.3
8,89,Stroop,level 1,37,36.3
8,90,Stroop,level 1,37.1,36.3
8,1,Stroop,level 2,37.4,36.9
8,2,Stroop,level 2,37.3,36.7
8,3,Stroop,level 2,37.4,37
8,4,Stroop,level 2,37.3,36.9
8,5,Stroop,level 2,37.4,36.9
8,6,Stroop,level 2,37.4,36.9
8,7,Stroop,level 2,37.5,36.8
8,8,Stroop,level 2,37.4,36.7
8,9,Stroop,level 2,37.5,37.1
8,10,Stroop,level 2,37.5,36.8
8,11,Stroop,level 2,37.5,37
8,12,Stroop,level 2,37.5,36.8
8,13,Stroop,level 2,37.4,37.1
8,14,Stroop,level 2,37.5,37.2
8,15,Stroop,level 2,37.5,37.2
8,16,Stroop,level 2,37.3,36.7
8,17,Stroop,level 2,37.3,36.6
8,18,Stroop,level 2,37.3,36.9
8,19,Stroop,level 2,37.3,36.6
8,20,Stroop,level 2,37.2,36.5
8,21,Stroop,level 2,37.2,36.6
8,22,Stroop,level 2,37.2,36.5
8,23,Stroop,level 2,37.2,36.7
8,24,Stroop,level 2,37.2,36.5
8,25,Stroop,level 2,37.3,36.8
8,26,Stroop,level 2,37.2,36.5
8,27,Stroop,level 2,37.2,36.7
8,28,Stroop,level 2,37.2,36.5
8,29,Stroop,level 2,37.2,36.4
8,30,Stroop,level 2,37.2,36.3
8,31,Stroop,level 2,37.2,36.3
8,32,Stroop,level 2,37.1,36.2
8,33,Stroop,level 2,37.2,36.1
8,34,Stroop,level 2,37.2,36.3
8,35,Stroop,level 2,37.2,36.4
8,36,Stroop,level 2,37.2,36.4
8,37,Stroop,level 2,37.2,36
8,38,Stroop,level 2,37.2,36.1
8,39,Stroop,level 2,37.3,36.4
8,40,Stroop,level 2,37.1,36.4
8,41,Stroop,level 2,37.1,36
8,42,Stroop,level 2,37.2,36.1
8,43,Stroop,level 2,37.2,36.1
8,44,Stroop,level 2,37.1,36.3
8,45,Stroop,level 2,37.2,35.8
8,46,Stroop,level 2,37.1,36.4
8,47,Stroop,level 2,37.1,36.5
8,48,Stroop,level 2,37.2,36.1
8,49,Stroop,level 2,37.2,36.5
8,50,Stroop,level 2,37,36.3
8,51,Stroop,level 2,37,36.4
8,52,Stroop,level 2,37.2,36
8,53,Stroop,level 2,37.2,36.5
8,54,Stroop,level 2,37.3,36.2
8,55,Stroop,level 2,37.2,36.1
8,56,Stroop,level 2,37.1,36.1
8,57,Stroop,level 2,37.2,36.2
8,58,Stroop,level 2,37.2,36.2
8,59,Stroop,level 2,37.1,36.1
8,60,Stroop,level 2,37.1,35.7
8,61,Stroop,level 2,37.1,36.2
8,62,Stroop,level 2,37,35.8
8,63,Stroop,level 2,37,36.2
8,64,Stroop,level 2,37.1,36.1
8,65,Stroop,level 2,37,36.1
8,66,Stroop,level 2,37.1,36.1
8,67,Stroop,level 2,37,36
8,68,Stroop,level 2,37.1,35.9
8,69,Stroop,level 2,37,35.7
8,70,Stroop,level 2,37.1,35.5
8,71,Stroop,level 2,37,35.9
8,72,Stroop,level 2,37,35.9
8,73,Stroop,level 2,37,36
8,74,Stroop,level 2,36.9,35.9
8,75,Stroop,level 2,36.9,36.1
8,76,Stroop,level 2,37,36
8,77,Stroop,level 2,37.1,36.1
8,78,Stroop,level 2,37,35.9
8,79,Stroop,level 2,37.1,36.1
8,80,Stroop,level 2,37.1,36.1
8,81,Stroop,level 2,37.2,36
8,82,Stroop,level 2,37,36
8,83,Stroop,level 2,37.1,35.9
8,84,Stroop,level 2,37.1,35.9
8,85,Stroop,level 2,37.2,36
8,86,Stroop,level 2,37.1,36
8,87,Stroop,level 2,37.1,36
8,88,Stroop,level 2,37.2,35.9
8,89,Stroop,level 2,37.1,36
8,90,Stroop,level 2,37.1,36
8,1,Stroop,level 3,37.2,35.6
8,2,Stroop,level 3,37,35.8
8,3,Stroop,level 3,37.1,35.7
8,4,Stroop,level 3,37.1,36.3
8,5,Stroop,level 3,37,35.3
8,6,Stroop,level 3,37,35.3
8,7,Stroop,level 3,37.1,35.9
8,8,Stroop,level 3,37.1,35.7
8,9,Stroop,level 3,-,-
8,10,Stroop,level 3,37,35.9
8,11,Stroop,level 3,37.1,-
8,12,Stroop,level 3,-,-
8,13,Stroop,level 3,-,-
8,14,Stroop,level 3,37.1,35.5
8,15,Stroop,level 3,37.1,36.1
8,16,Stroop,level 3,37.1,36.1
8,17,Stroop,level 3,37.2,35.6
8,18,Stroop,level 3,37.1,35.4
8,19,Stroop,level 3,37.1,35.7
8,20,Stroop,level 3,37.1,35.7
8,21,Stroop,level 3,37.2,35.7
8,22,Stroop,level 3,37.2,35.8
8,23,Stroop,level 3,37.2,35.7
8,24,Stroop,level 3,37.1,36.1
8,25,Stroop,level 3,37.1,35.8
8,26,Stroop,level 3,37.1,35.8
8,27,Stroop,level 3,37.2,35.8
8,28,Stroop,level 3,37,35.7
8,29,Stroop,level 3,37.1,35.8
8,30,Stroop,level 3,37.1,36
8,31,Stroop,level 3,37.1,35.4
8,32,Stroop,level 3,37.2,35.6
8,33,Stroop,level 3,37.1,35.5
8,34,Stroop,level 3,37.2,35.7
8,35,Stroop,level 3,37.2,35.9
8,36,Stroop,level 3,37.2,35.8
8,37,Stroop,level 3,37.1,36
8,38,Stroop,level 3,36.9,35.2
8,39,Stroop,level 3,37,35.7
8,40,Stroop,level 3,37.1,35.3
8,41,Stroop,level 3,37.1,35.7
8,42,Stroop,level 3,37.1,35.6
8,43,Stroop,level 3,37,35.7
8,44,Stroop,level 3,37.1,35.6
8,45,Stroop,level 3,37,35.5
8,46,Stroop,level 3,37.1,35.5
8,47,Stroop,level 3,37.1,35.1
8,48,Stroop,level 3,37,35.7
8,49,Stroop,level 3,37,35.7
8,50,Stroop,level 3,37.1,35.2
8,51,Stroop,level 3,37.1,35.3
8,52,Stroop,level 3,37.1,35.7
8,53,Stroop,level 3,37.1,35.5
8,54,Stroop,level 3,37.1,34.9
8,55,Stroop,level 3,37.1,35.2
8,56,Stroop,level 3,37.2,35.2
8,57,Stroop,level 3,37.1,35
8,58,Stroop,level 3,37.2,34.9
8,59,Stroop,level 3,37.2,34.9
8,60,Stroop,level 3,37.1,35.3
8,61,Stroop,level 3,37,35.3
8,62,Stroop,level 3,37,35.5
8,63,Stroop,level 3,37.1,35.2
8,64,Stroop,level 3,37.2,35.1
8,65,Stroop,level 3,37.2,35.9
8,66,Stroop,level 3,37,35.3
8,67,Stroop,level 3,37,35.1
8,68,Stroop,level 3,37,34.9
8,69,Stroop,level 3,37,34.8
8,70,Stroop,level 3,37.1,35.3
8,71,Stroop,level 3,37,35.7
8,72,Stroop,level 3,37,35
8,73,Stroop,level 3,37.1,35.5
8,74,Stroop,level 3,37.1,35.5
8,75,Stroop,level 3,37.2,35.5
8,76,Stroop,level 3,37.2,35.8
8,77,Stroop,level 3,37.2,35.3
8,78,Stroop,level 3,37.2,35.7
8,79,Stroop,level 3,37.2,35.3
8,80,Stroop,level 3,37.2,35.6
8,81,Stroop,level 3,37.1,35.2
8,82,Stroop,level 3,37.2,35.7
8,83,Stroop,level 3,37.1,35.3
8,84,Stroop,level 3,37,35.7
8,85,Stroop,level 3,37,35.7
8,86,Stroop,level 3,37.1,35
8,87,Stroop,level 3,37.1,35
8,88,Stroop,level 3,37,35.2
8,89,Stroop,level 3,37.1,35.2
8,90,Stroop,level 3,37.2,35.6
9,1,,baseline,37,35
9,2,,baseline,37,36.8
9,3,,baseline,37,37.7
9,4,,baseline,37,37
9,5,,baseline,37,37.6
9,6,,baseline,37.2,37.8
9,7,,baseline,37.1,37.1
9,8,,baseline,37,37.7
9,9,,baseline,37.1,36.3
9,10,,baseline,37.2,37.7
9,11,,baseline,37.1,36.6
9,12,,baseline,37.1,37.7
9,13,,baseline,37,36
9,14,,baseline,37.1,37.8
9,15,,baseline,37.2,36.6
9,16,,baseline,37,37.8
9,17,,baseline,37.1,36.7
9,18,,baseline,37.1,36.9
9,19,,baseline,36.9,37.7
9,20,,baseline,36.9,36.1
9,21,,baseline,36.9,37.6
9,22,,baseline,36.9,37.1
9,23,,baseline,36.9,36.7
9,24,,baseline,36.8,37.7
9,25,,baseline,36.9,36.8
9,26,,baseline,36.9,37
9,27,,baseline,36.8,36.4
9,28,,baseline,36.9,37.7
9,29,,baseline,36.7,37.5
9,30,,baseline,36.7,36.5
9,31,,baseline,36.7,37.5
9,32,,baseline,36.7,35.8
9,33,,baseline,36.7,37
9,34,,baseline,36.7,36.7
9,35,,baseline,36.6,37.5
9,36,,baseline,36.7,37.4
9,37,,baseline,36.8,36.1
9,38,,baseline,37,37.6
9,39,,baseline,37,37.3
9,40,,baseline,37,36
9,41,,baseline,37,37.6
9,42,,baseline,37,35.8
9,43,,baseline,36.9,36.9
9,44,,baseline,36.8,37.7
9,45,,baseline,37,36.4
9,46,,baseline,37,37.8
9,47,,baseline,36.9,37.1
9,48,,baseline,37,36.3
9,49,,baseline,36.8,37.8
9,50,,baseline,36.8,37.1
9,51,,baseline,37,36.8
9,52,,baseline,37,37.7
9,53,,baseline,36.9,36.3
9,54,,baseline,36.7,37.4
9,55,,baseline,36.2,37.2
9,56,,baseline,36.8,36.6
9,57,,baseline,37,37.5
9,58,,baseline,37,36.5
9,59,,baseline,37,37.4
9,60,,baseline,36.9,37.6
9,61,,baseline,37,36.2
9,62,,baseline,36.8,37.6
9,63,,baseline,37,37.1
9,64,,baseline,37,36.2
9,65,,baseline,36.8,37.5
9,66,,baseline,36.9,36.8
9,67,,baseline,37,36.4
9,68,,baseline,36.9,37.1
9,69,,baseline,37,36.6
9,70,,baseline,36.8,37.7
9,71,,baseline,36.8,37.4
9,72,,baseline,36.8,36.8
9,73,,baseline,36.9,37.5
9,74,,baseline,37.1,37.3
9,75,,baseline,37,36.6
9,76,,baseline,36.9,37.5
9,77,,baseline,37,36.8
9,78,,baseline,36.7,36.9
9,79,,baseline,36.8,37.3
9,80,,baseline,36.8,36.8
9,81,,baseline,36.8,37
9,82,,baseline,36.9,36.9
9,83,,baseline,36.8,36.8
9,84,,baseline,36.8,36.8
9,85,,baseline,36.9,36.9
9,86,,baseline,36.7,37.2
9,87,,baseline,36.7,36.7
9,88,,baseline,36.8,36.8
9,89,,baseline,36.8,37
9,90,,baseline,36.9,37.1
9,1,Stroop,level 3,37.3,36
9,2,Stroop,level 3,37.1,34.1
9,3,Stroop,level 3,-,-
9,4,Stroop,level 3,-,-
9,5,Stroop,level 3,-,-
9,6,Stroop,level 3,37.2,36
9,7,Stroop,level 3,37.3,36.2
9,8,Stroop,level 3,37.1,35.4
9,9,Stroop,level 3,37.3,35.1
9,10,Stroop,level 3,37.4,35.9
9,11,Stroop,level 3,37.3,35
9,12,Stroop,level 3,37.4,34.9
9,13,Stroop,level 3,37.1,35.7
9,14,Stroop,level 3,37.5,35.8
9,15,Stroop,level 3,37.3,35.5
9,16,Stroop,level 3,-,-
9,17,Stroop,level 3,37.3,35.3
9,18,Stroop,level 3,37.2,34.7
9,19,Stroop,level 3,37.2,34.3
9,20,Stroop,level 3,37.2,35.8
9,21,Stroop,level 3,37.3,35.9
9,22,Stroop,level 3,37.3,35.8
9,23,Stroop,level 3,37.5,35.6
9,24,Stroop,level 3,37.3,35.6
9,25,Stroop,level 3,37.2,35.6
9,26,Stroop,level 3,-,-
9,27,Stroop,level 3,-,-
9,28,Stroop,level 3,-,-
9,29,Stroop,level 3,37.2,34.7
9,30,Stroop,level 3,37.3,35.2
9,31,Stroop,level 3,37.1,34
9,32,Stroop,level 3,37.2,34.6
9,33,Stroop,level 3,37.3,34.9
9,34,Stroop,level 3,37.2,35.6
9,35,Stroop,level 3,37.2,35.4
9,36,Stroop,level 3,37.1,35.5
9,37,Stroop,level 3,37.2,34.7
9,38,Stroop,level 3,37.4,34
9,39,Stroop,level 3,37.2,35.3
9,40,Stroop,level 3,37.3,35
9,41,Stroop,level 3,37.4,35.7
9,42,Stroop,level 3,-,-
9,43,Stroop,level 3,-,-
9,44,Stroop,level 3,37.2,34.2
9,45,Stroop,level 3,36.7,35
9,46,Stroop,level 3,-,-
9,47,Stroop,level 3,37.3,34.3
9,48,Stroop,level 3,-,-
9,49,Stroop,level 3,37.4,34.4
9,50,Stroop,level 3,37.2,34.2
9,51,Stroop,level 3,37.3,35.3
9,52,Stroop,level 3,-,-
9,53,Stroop,level 3,37.3,36
9,54,Stroop,level 3,37.2,36
9,55,Stroop,level 3,37.1,35.6
9,56,Stroop,level 3,-,-
9,57,Stroop,level 3,-,-
9,58,Stroop,level 3,37.3,35
9,59,Stroop,level 3,37.1,36
9,60,Stroop,level 3,37.2,34.9
9,61,Stroop,level 3,37,36
9,62,Stroop,level 3,37.1,35.8
9,63,Stroop,level 3,37,34.1
9,64,Stroop,level 3,37,34.2
9,65,Stroop,level 3,37,35.4
9,66,Stroop,level 3,37.2,34.9
9,67,Stroop,level 3,37.3,35
9,68,Stroop,level 3,37.2,34.5
9,69,Stroop,level 3,37.3,34.8
9,70,Stroop,level 3,37.4,35.2
9,71,Stroop,level 3,37.3,34.9
9,72,Stroop,level 3,37.3,34.2
9,73,Stroop,level 3,37.2,34.2
9,74,Stroop,level 3,37.3,34.3
9,75,Stroop,level 3,37.3,35
9,76,Stroop,level 3,37.2,34.7
9,77,Stroop,level 3,37.1,34.8
9,78,Stroop,level 3,37,35.3
9,79,Stroop,level 3,37.1,35.3
9,80,Stroop,level 3,37.3,34.7
9,81,Stroop,level 3,37.2,35.1
9,82,Stroop,level 3,37.1,34.5
9,83,Stroop,level 3,37,34.5
9,84,Stroop,level 3,37.1,35.6
9,85,Stroop,level 3,37,34.9
9,86,Stroop,level 3,37,35.2
9,87,Stroop,level 3,37.1,34
9,88,Stroop,level 3,37,35
9,89,Stroop,level 3,37.1,34.8
9,90,Stroop,level 3,37.1,35.1
9,1,Stroop,level 1,37.2,36.5
9,2,Stroop,level 1,37.2,36.4
9,3,Stroop,level 1,37.1,36.3
9,4,Stroop,level 1,37.4,36
9,5,Stroop,level 1,37.2,36.4
9,6,Stroop,level 1,37.1,36.3
9,7,Stroop,level 1,37.2,35.4
9,8,Stroop,level 1,37.2,36
9,9,Stroop,level 1,37.1,36.5
9,10,Stroop,level 1,37.1,36
9,11,Stroop,level 1,37.2,36.1
9,12,Stroop,level 1,37.1,36.3
9,13,Stroop,level 1,37.1,36.2
9,14,Stroop,level 1,37.1,36.5
9,15,Stroop,level 1,37.1,36.1
9,16,Stroop,level 1,37,36.5
9,17,Stroop,level 1,37,36.4
9,18,Stroop,level 1,37,36.6
9,19,Stroop,level 1,36.9,36
9,20,Stroop,level 1,37.1,36.4
9,21,Stroop,level 1,37.2,36.4
9,22,Stroop,level 1,37.2,36.5
9,23,Stroop,level 1,37.3,35.8
9,24,Stroop,level 1,37,36.7
9,25,Stroop,level 1,37,36.7
9,26,Stroop,level 1,37,36.7
9,27,Stroop,level 1,37,36.4
9,28,Stroop,level 1,37,36.5
9,29,Stroop,level 1,37,36.5
9,30,Stroop,level 1,37,36.5
9,31,Stroop,level 1,37.1,36.3
9,32,Stroop,level 1,37,36.1
9,33,Stroop,level 1,37,36.1
9,34,Stroop,level 1,37,36.4
9,35,Stroop,level 1,37,36.4
9,36,Stroop,level 1,37,36.3
9,37,Stroop,level 1,37,36.3
9,38,Stroop,level 1,37.1,36.7
9,39,Stroop,level 1,37,36.7
9,40,Stroop,level 1,36.9,36.4
9,41,Stroop,level 1,37.2,36.2
9,42,Stroop,level 1,37.1,36.2
9,43,Stroop,level 1,37.1,36
9,44,Stroop,level 1,37,36.3
9,45,Stroop,level 1,37.1,36.2
9,46,Stroop,level 1,37,35.1
9,47,Stroop,level 1,37.1,36.1
9,48,Stroop,level 1,37.1,36.3
9,49,Stroop,level 1,37.1,36.2
9,50,Stroop,level 1,37.2,36
9,51,Stroop,level 1,37.1,36.1
9,52,Stroop,level 1,37.3,36.8
9,53,Stroop,level 1,37.1,36.2
9,54,Stroop,level 1,37.1,35.5
9,55,Stroop,level 1,37.2,36.4
9,56,Stroop,level 1,37.1,36.4
9,57,Stroop,level 1,37.2,36.3
9,58,Stroop,level 1,37.2,36.1
9,59,Stroop,level 1,37.3,35.7
9,60,Stroop,level 1,37.2,36
9,61,Stroop,level 1,37.2,35.8
9,62,Stroop,level 1,37.1,36.5
9,63,Stroop,level 1,37,35.9
9,64,Stroop,level 1,37.2,36.3
9,65,Stroop,level 1,37.2,36.3
9,66,Stroop,level 1,37.1,36.4
9,67,Stroop,level 1,37,35.8
9,68,Stroop,level 1,37,35.6
9,69,Stroop,level 1,37,36.3
9,70,Stroop,level 1,37,36.7
9,71,Stroop,level 1,37,36.2
9,72,Stroop,level 1,37.1,35.7
9,73,Stroop,level 1,37,35.8
9,74,Stroop,level 1,37.1,36
9,75,Stroop,level 1,37,36.5
9,76,Stroop,level 1,37,36
9,77,Stroop,level 1,37.1,36.2
9,78,Stroop,level 1,37.1,35.5
9,79,Stroop,level 1,37,35.8
9,80,Stroop,level 1,37,35.6
9,81,Stroop,level 1,37,36.9
9,82,Stroop,level 1,37.1,35.5
9,83,Stroop,level 1,37.1,36.4
9,84,Stroop,level 1,37.1,36.3
9,85,Stroop,level 1,37.1,35.7
9,86,Stroop,level 1,36.9,36.2
9,87,Stroop,level 1,37.1,36.2
9,88,Stroop,level 1,37,36.6
9,89,Stroop,level 1,36.9,36.5
9,90,Stroop,level 1,36.9,35.7
9,1,Stroop,level 2,37.2,34.8
9,2,Stroop,level 2,37.2,35
9,3,Stroop,level 2,37.1,35.6
9,4,Stroop,level 2,37.4,35.5
9,5,Stroop,level 2,37.2,36.3
9,6,Stroop,level 2,37.1,35.2
9,7,Stroop,level 2,37.2,36.1
9,8,Stroop,level 2,37.2,35.8
9,9,Stroop,level 2,37.1,34.7
9,10,Stroop,level 2,37.1,36.5
9,11,Stroop,level 2,37.2,35
9,12,Stroop,level 2,37.1,35.1
9,13,Stroop,level 2,37.1,35.1
9,14,Stroop,level 2,37.1,34.7
9,15,Stroop,level 2,37.1,35.7
9,16,Stroop,level 2,37,35.5
9,17,Stroop,level 2,37,35.8
9,18,Stroop,level 2,37,35.1
9,19,Stroop,level 2,36.9,35.6
9,20,Stroop,level 2,37.1,35.4
9,21,Stroop,level 2,37.2,34.8
9,22,Stroop,level 2,37.2,35.9
9,23,Stroop,level 2,37.3,35.7
9,24,Stroop,level 2,37,35.9
9,25,Stroop,level 2,37,35.8
9,26,Stroop,level 2,37,35.4
9,27,Stroop,level 2,37,35.4
9,28,Stroop,level 2,37,35.3
9,29,Stroop,level 2,37,35.8
9,30,Stroop,level 2,37,35.8
9,31,Stroop,level 2,37.1,35.7
9,32,Stroop,level 2,37,35.8
9,33,Stroop,level 2,37,36.4
9,34,Stroop,level 2,37,35
9,35,Stroop,level 2,37,35.5
9,36,Stroop,level 2,37,34.9
9,37,Stroop,level 2,37,35
9,38,Stroop,level 2,37.1,35
9,39,Stroop,level 2,37,36.2
9,40,Stroop,level 2,36.9,36.1
9,41,Stroop,level 2,37.2,35.5
9,42,Stroop,level 2,37.1,35.5
9,43,Stroop,level 2,37.1,35.1
9,44,Stroop,level 2,37,35.5
9,45,Stroop,level 2,37.1,34.7
9,46,Stroop,level 2,37,35.4
9,47,Stroop,level 2,37.1,35.5
9,48,Stroop,level 2,37.1,35.4
9,49,Stroop,level 2,37.1,36.6
9,50,Stroop,level 2,37.2,36.3
9,51,Stroop,level 2,37.1,36
9,52,Stroop,level 2,37.3,34.9
9,53,Stroop,level 2,37.1,35.7
9,54,Stroop,level 2,37.1,35.5
9,55,Stroop,level 2,37.2,35.9
9,56,Stroop,level 2,37.1,34.9
